doc_id,words,sentences,cluster_id,tokens
['bn/cnn/02/cnn_0249'],"['The', 'Serbian', 'Prime', 'Minister', ',', 'Zoran', 'Djindjic', 'has', 'died', 'of', 'his', 'wounds', 'after', 'being', 'shot', ',', 'an', 'assassination', 'attempt', '.']","The Serbian Prime Minister , Zoran Djindjic has died of his wounds after being shot , an assassination attempt .",1,"(10, 10)"
['bn/cnn/02/cnn_0249'],"['Apparently', ',', 'he', 'was', 'on', 'his', 'way', 'to', 'greet', 'reporters', 'at', 'the', 'time', 'outside', 'the', 'main', 'government', 'office', 'there', 'in', 'Belgrade', '.']","Apparently , he was on his way to greet reporters at the time outside the main government office there in Belgrade .",1,"(5, 5)"
['bn/cnn/02/cnn_0249'],"['Apparently', ',', 'he', 'was', 'on', 'his', 'way', 'to', 'greet', 'reporters', 'at', 'the', 'time', 'outside', 'the', 'main', 'government', 'office', 'there', 'in', 'Belgrade', '.']","Apparently , he was on his way to greet reporters at the time outside the main government office there in Belgrade .",0,"(20, 20)"
['bn/cnn/02/cnn_0249'],"['Apparently', ',', 'he', 'was', 'on', 'his', 'way', 'to', 'greet', 'reporters', 'at', 'the', 'time', 'outside', 'the', 'main', 'government', 'office', 'there', 'in', 'Belgrade', '.']","Apparently , he was on his way to greet reporters at the time outside the main government office there in Belgrade .",1,"(2, 2)"
['bn/cnn/02/cnn_0249'],"['The', 'word', 'from', 'Serbia', ',', 'Zoran', 'Djindjic', ',', 'the', 'Prime', 'Minister', ',', 'is', 'dead', '.']","The word from Serbia , Zoran Djindjic , the Prime Minister , is dead .",1,"(5, 10)"
['bn/cnn/02/cnn_0259'],"['USAirways', 'is', 'flying', 'its', 'way', 'out', 'of', 'bankruptcy', '.']",USAirways is flying its way out of bankruptcy .,5,"(3, 3)"
['bn/cnn/02/cnn_0259'],"['USAirways', 'is', 'flying', 'its', 'way', 'out', 'of', 'bankruptcy', '.']",USAirways is flying its way out of bankruptcy .,5,"(0, 0)"
['bn/cnn/02/cnn_0259'],"['The', 'company', 'which', 'lost', 'nearly', '$', '4', 'billion', 'over', 'the', 'past', 'two', 'years', 'has', 'cut', 'its', 'annual', 'costs', 'by', 'nearly', '$', '2', 'billion', '.']",The company which lost nearly $ 4 billion over the past two years has cut its annual costs by nearly $ 2 billion .,7,"(19, 22)"
['bn/cnn/02/cnn_0259'],"['The', 'company', 'which', 'lost', 'nearly', '$', '4', 'billion', 'over', 'the', 'past', 'two', 'years', 'has', 'cut', 'its', 'annual', 'costs', 'by', 'nearly', '$', '2', 'billion', '.']",The company which lost nearly $ 4 billion over the past two years has cut its annual costs by nearly $ 2 billion .,5,"(0, 12)"
['bn/cnn/02/cnn_0259'],"['The', 'company', 'which', 'lost', 'nearly', '$', '4', 'billion', 'over', 'the', 'past', 'two', 'years', 'has', 'cut', 'its', 'annual', 'costs', 'by', 'nearly', '$', '2', 'billion', '.']",The company which lost nearly $ 4 billion over the past two years has cut its annual costs by nearly $ 2 billion .,5,"(15, 15)"
['bn/cnn/02/cnn_0259'],"['Most', 'of', 'that', 'was', 'saved', 'by', 'cutting', 'employee', 'wages', 'and', 'benefits', '.']",Most of that was saved by cutting employee wages and benefits .,7,"(2, 2)"
['bn/cnn/02/cnn_0269'],"['Central', 'Command', 'has', 'determined', 'that', 'Baghdad', 'Airport', 'is', 'unusable', 'for', 'normal', 'air', 'operations', '.']",Central Command has determined that Baghdad Airport is unusable for normal air operations .,2,"(0, 1)"
['bn/cnn/02/cnn_0269'],"['Central', 'Command', 'has', 'determined', 'that', 'Baghdad', 'Airport', 'is', 'unusable', 'for', 'normal', 'air', 'operations', '.']",Central Command has determined that Baghdad Airport is unusable for normal air operations .,1,"(5, 6)"
['bn/cnn/02/cnn_0269'],"['The', 'airport', ',', 'for', 'the', 'most', 'part', ',', 'is', 'now', 'under', 'U.S.', 'control', '.']","The airport , for the most part , is now under U.S. control .",1,"(0, 1)"
['bn/cnn/02/cnn_0269'],"['Military', 'officials', 'will', 'not', 'say', 'whether', 'damage', 'to', 'the', 'runways', 'is', 'going', 'to', 'limit', 'operation', 'there', ',', 'but', 'they', 'know', 'there', 'are', 'underground', 'bunkers', 'there', 'and', 'some', 'other', 'areas', 'that', 'may', 'be', 'of', 'use', '.']","Military officials will not say whether damage to the runways is going to limit operation there , but they know there are underground bunkers there and some other areas that may be of use .",0,"(0, 1)"
['bn/cnn/02/cnn_0269'],"['Military', 'officials', 'will', 'not', 'say', 'whether', 'damage', 'to', 'the', 'runways', 'is', 'going', 'to', 'limit', 'operation', 'there', ',', 'but', 'they', 'know', 'there', 'are', 'underground', 'bunkers', 'there', 'and', 'some', 'other', 'areas', 'that', 'may', 'be', 'of', 'use', '.']","Military officials will not say whether damage to the runways is going to limit operation there , but they know there are underground bunkers there and some other areas that may be of use .",0,"(18, 18)"
['bn/cnn/02/cnn_0269'],"['Centcom', 'also', 'says', '2500', 'Republican', 'Guard', 'troops', 'have', 'surrendered', 'to', 'U.S.', 'Marines', 'between', 'Kut', 'and', 'Baghdad', '.']",Centcom also says 2500 Republican Guard troops have surrendered to U.S. Marines between Kut and Baghdad .,2,"(0, 0)"
['bn/cnn/02/cnn_0279'],"['A', 'federal', 'appeals', 'court', 'will', 'decide', 'how', 'long', 'dirty', 'bomb', 'suspect', 'Jose', 'Padilla', 'can', 'be', 'retained', 'and', 'whether', 'he', 'can', 'meet', 'with', 'attorneys', '.']",A federal appeals court will decide how long dirty bomb suspect Jose Padilla can be retained and whether he can meet with attorneys .,0,"(18, 18)"
['bn/cnn/02/cnn_0279'],"['A', 'federal', 'appeals', 'court', 'will', 'decide', 'how', 'long', 'dirty', 'bomb', 'suspect', 'Jose', 'Padilla', 'can', 'be', 'retained', 'and', 'whether', 'he', 'can', 'meet', 'with', 'attorneys', '.']",A federal appeals court will decide how long dirty bomb suspect Jose Padilla can be retained and whether he can meet with attorneys .,0,"(8, 12)"
['bn/cnn/02/cnn_0279'],"['The', 'U.S.', 'attorney', 'says', 'Padilla', 'is', 'an', 'enemy', 'combattant', 'and', 'not', 'entitled', 'to', 'counsel', '.']",The U.S. attorney says Padilla is an enemy combattant and not entitled to counsel .,0,"(4, 4)"
['bn/cnn/02/cnn_0279'],"['He', 'is', 'accused', 'of', 'attempting', 'to', 'ignite', 'a', 'dirty', 'bomb', 'in', 'this', 'country', '.']",He is accused of attempting to ignite a dirty bomb in this country .,0,"(0, 0)"
['bn/cnn/02/cnn_0289'],"['American', 'Airlines', ""'"", 'fate', 'is', 'hanging', 'on', 'its', 'flight', 'attendant', ""'s"", 'union', ',', 'its', 'narrowly', 'rejected', 'union', 'today', '.']","American Airlines ' fate is hanging on its flight attendant 's union , its narrowly rejected union today .",6,"(7, 7)"
['bn/cnn/02/cnn_0289'],"['American', 'Airlines', ""'"", 'fate', 'is', 'hanging', 'on', 'its', 'flight', 'attendant', ""'s"", 'union', ',', 'its', 'narrowly', 'rejected', 'union', 'today', '.']","American Airlines ' fate is hanging on its flight attendant 's union , its narrowly rejected union today .",6,"(13, 13)"
['bn/cnn/02/cnn_0289'],"['American', 'Airlines', ""'"", 'fate', 'is', 'hanging', 'on', 'its', 'flight', 'attendant', ""'s"", 'union', ',', 'its', 'narrowly', 'rejected', 'union', 'today', '.']","American Airlines ' fate is hanging on its flight attendant 's union , its narrowly rejected union today .",6,"(0, 2)"
['bn/cnn/02/cnn_0289'],"['If', 'the', 'workers', 'do', ""n't"", 'approve', 'the', 'steep', 'cutbacks', 'American', 'says', 'it', 'will', 'file', 'for', 'bankruptcy', '.']",If the workers do n't approve the steep cutbacks American says it will file for bankruptcy .,6,"(11, 11)"
['bn/cnn/02/cnn_0289'],"['If', 'the', 'workers', 'do', ""n't"", 'approve', 'the', 'steep', 'cutbacks', 'American', 'says', 'it', 'will', 'file', 'for', 'bankruptcy', '.']",If the workers do n't approve the steep cutbacks American says it will file for bankruptcy .,5,"(15, 15)"
['bn/cnn/02/cnn_0289'],"['If', 'the', 'workers', 'do', ""n't"", 'approve', 'the', 'steep', 'cutbacks', 'American', 'says', 'it', 'will', 'file', 'for', 'bankruptcy', '.']",If the workers do n't approve the steep cutbacks American says it will file for bankruptcy .,6,"(9, 9)"
['bn/cnn/02/cnn_0299'],"['Breaking', 'news', 'out', 'of', 'Long', 'Beach', ',', 'a', 'situation', 'with', 'a', 'standoff', 'involving', 'a', '2', '-', 'year', '-', 'old', 'and', 'a', 'man', 'with', 'a', 'gun', ',', 'this', 'one', 'having', 'a', 'peaceful', 'ending', '.']","Breaking news out of Long Beach , a situation with a standoff involving a 2 - year - old and a man with a gun , this one having a peaceful ending .",4,"(20, 24)"
['bn/cnn/02/cnn_0299'],"['Breaking', 'news', 'out', 'of', 'Long', 'Beach', ',', 'a', 'situation', 'with', 'a', 'standoff', 'involving', 'a', '2', '-', 'year', '-', 'old', 'and', 'a', 'man', 'with', 'a', 'gun', ',', 'this', 'one', 'having', 'a', 'peaceful', 'ending', '.']","Breaking news out of Long Beach , a situation with a standoff involving a 2 - year - old and a man with a gun , this one having a peaceful ending .",5,"(26, 27)"
['bn/cnn/02/cnn_0299'],"['Breaking', 'news', 'out', 'of', 'Long', 'Beach', ',', 'a', 'situation', 'with', 'a', 'standoff', 'involving', 'a', '2', '-', 'year', '-', 'old', 'and', 'a', 'man', 'with', 'a', 'gun', ',', 'this', 'one', 'having', 'a', 'peaceful', 'ending', '.']","Breaking news out of Long Beach , a situation with a standoff involving a 2 - year - old and a man with a gun , this one having a peaceful ending .",5,"(7, 24)"
['bn/cnn/02/cnn_0299'],"['Breaking', 'news', 'out', 'of', 'Long', 'Beach', ',', 'a', 'situation', 'with', 'a', 'standoff', 'involving', 'a', '2', '-', 'year', '-', 'old', 'and', 'a', 'man', 'with', 'a', 'gun', ',', 'this', 'one', 'having', 'a', 'peaceful', 'ending', '.']","Breaking news out of Long Beach , a situation with a standoff involving a 2 - year - old and a man with a gun , this one having a peaceful ending .",3,"(4, 5)"
['bn/cnn/02/cnn_0299'],"['Breaking', 'news', 'out', 'of', 'Long', 'Beach', ',', 'a', 'situation', 'with', 'a', 'standoff', 'involving', 'a', '2', '-', 'year', '-', 'old', 'and', 'a', 'man', 'with', 'a', 'gun', ',', 'this', 'one', 'having', 'a', 'peaceful', 'ending', '.']","Breaking news out of Long Beach , a situation with a standoff involving a 2 - year - old and a man with a gun , this one having a peaceful ending .",1,"(13, 18)"
['bn/cnn/02/cnn_0299'],"['This', 'is', 'near', 'the', 'Long', 'Beach', 'Airport', 'and', 'involved', 'a', 'city', 'bus', '.']",This is near the Long Beach Airport and involved a city bus .,0,"(9, 11)"
['bn/cnn/02/cnn_0299'],"['This', 'is', 'near', 'the', 'Long', 'Beach', 'Airport', 'and', 'involved', 'a', 'city', 'bus', '.']",This is near the Long Beach Airport and involved a city bus .,7,"(3, 6)"
['bn/cnn/02/cnn_0299'],"['This', 'is', 'near', 'the', 'Long', 'Beach', 'Airport', 'and', 'involved', 'a', 'city', 'bus', '.']",This is near the Long Beach Airport and involved a city bus .,5,"(0, 0)"
['bn/cnn/02/cnn_0299'],"['A', 'man', 'who', 'had', 'assault', ',', 'he', 'actually', 'had', 'assault', 'with', 'a', 'deadly', 'weapon', ',', 'this', 'is', 'pictures', '.']","A man who had assault , he actually had assault with a deadly weapon , this is pictures .",4,"(0, 4)"
['bn/cnn/02/cnn_0299'],"['A', 'man', 'who', 'had', 'assault', ',', 'he', 'actually', 'had', 'assault', 'with', 'a', 'deadly', 'weapon', ',', 'this', 'is', 'pictures', '.']","A man who had assault , he actually had assault with a deadly weapon , this is pictures .",4,"(6, 6)"
['bn/cnn/02/cnn_0299'],"['Man', 'spread', '-', 'eagle', 'with', 'a', 'two', '-', 'year', '-', 'old', 'child', '.']",Man spread - eagle with a two - year - old child .,4,"(0, 12)"
['bn/cnn/02/cnn_0299'],"['Man', 'spread', '-', 'eagle', 'with', 'a', 'two', '-', 'year', '-', 'old', 'child', '.']",Man spread - eagle with a two - year - old child .,1,"(5, 11)"
['bn/cnn/03/cnn_0309'],"['Some', 'U.S.', 'troops', 'have', 'not', 'had', 'a', 'chance', 'to', 'call', 'home', 'since', 'they', 'were', 'deployed', 'for', 'duty', 'in', '``', 'Operation', 'Iraqi', 'Freedom', '.', ""''""]",Some U.S. troops have not had a chance to call home since they were deployed for duty in `` Operation Iraqi Freedom . '',7,"(12, 12)"
['bn/cnn/03/cnn_0309'],"['Some', 'U.S.', 'troops', 'have', 'not', 'had', 'a', 'chance', 'to', 'call', 'home', 'since', 'they', 'were', 'deployed', 'for', 'duty', 'in', '``', 'Operation', 'Iraqi', 'Freedom', '.', ""''""]",Some U.S. troops have not had a chance to call home since they were deployed for duty in `` Operation Iraqi Freedom . '',7,"(0, 2)"
['bn/cnn/03/cnn_0309'],"['For', 'some', 'wives', ',', 'the', 'kindness', 'of', 'strangers', 'has', 'eased', 'their', 'worries', '.']","For some wives , the kindness of strangers has eased their worries .",12,"(10, 10)"
['bn/cnn/03/cnn_0309'],"['For', 'some', 'wives', ',', 'the', 'kindness', 'of', 'strangers', 'has', 'eased', 'their', 'worries', '.']","For some wives , the kindness of strangers has eased their worries .",12,"(1, 2)"
['bn/cnn/03/cnn_0309'],"['Jamie', ""'s"", 'husband', 'Jack', 'was', 'deployed', 'a', 'couple', 'of', 'weeks', 'ago', '.']",Jamie 's husband Jack was deployed a couple of weeks ago .,9,"(0, 1)"
['bn/cnn/03/cnn_0309'],"['Jamie', ""'s"", 'husband', 'Jack', 'was', 'deployed', 'a', 'couple', 'of', 'weeks', 'ago', '.']",Jamie 's husband Jack was deployed a couple of weeks ago .,8,"(0, 3)"
['bn/cnn/03/cnn_0319'],"['We', ""'re"", 'standing', 'by', 'for', 'the', 'White', 'House', 'press', 'briefing', '.']",We 're standing by for the White House press briefing .,6,"(5, 9)"
['bn/cnn/03/cnn_0319'],"['We', ""'re"", 'standing', 'by', 'for', 'the', 'White', 'House', 'press', 'briefing', '.']",We 're standing by for the White House press briefing .,4,"(0, 0)"
['bn/cnn/03/cnn_0319'],"['Ari', 'Fleischer', 'expected', 'to', 'come', 'into', 'the', 'West', 'Wing', 'briefing', 'room', 'to', 'brief', 'reporters', 'on', 'a', 'wide', 'variety', 'of', 'subjects', '.']",Ari Fleischer expected to come into the West Wing briefing room to brief reporters on a wide variety of subjects .,6,"(12, 12)"
['bn/cnn/03/cnn_0319'],"['We', ""'re"", 'all', 'getting', ',', 'this', 'news', 'in', 'from', 'the', 'speech', 'that', 'the', 'Homeland', 'Security', 'Secretary', 'Tom', 'Ridge', 'is', 'expected', 'to', 'be', 'delivering', 'at', 'the', 'international', 'press', 'club', 'around', '1:00', 'Eastern', 'at', 'the', 'top', 'of', 'the', 'hour', '.']","We 're all getting , this news in from the speech that the Homeland Security Secretary Tom Ridge is expected to be delivering at the international press club around 1:00 Eastern at the top of the hour .",5,"(9, 36)"
['bn/cnn/03/cnn_0319'],"['We', ""'re"", 'all', 'getting', ',', 'this', 'news', 'in', 'from', 'the', 'speech', 'that', 'the', 'Homeland', 'Security', 'Secretary', 'Tom', 'Ridge', 'is', 'expected', 'to', 'be', 'delivering', 'at', 'the', 'international', 'press', 'club', 'around', '1:00', 'Eastern', 'at', 'the', 'top', 'of', 'the', 'hour', '.']","We 're all getting , this news in from the speech that the Homeland Security Secretary Tom Ridge is expected to be delivering at the international press club around 1:00 Eastern at the top of the hour .",9,"(12, 17)"
['bn/cnn/03/cnn_0319'],"['We', ""'re"", 'all', 'getting', ',', 'this', 'news', 'in', 'from', 'the', 'speech', 'that', 'the', 'Homeland', 'Security', 'Secretary', 'Tom', 'Ridge', 'is', 'expected', 'to', 'be', 'delivering', 'at', 'the', 'international', 'press', 'club', 'around', '1:00', 'Eastern', 'at', 'the', 'top', 'of', 'the', 'hour', '.']","We 're all getting , this news in from the speech that the Homeland Security Secretary Tom Ridge is expected to be delivering at the international press club around 1:00 Eastern at the top of the hour .",4,"(0, 0)"
['bn/cnn/03/cnn_0319'],"['We', ""'re"", 'all', 'getting', ',', 'this', 'news', 'in', 'from', 'the', 'speech', 'that', 'the', 'Homeland', 'Security', 'Secretary', 'Tom', 'Ridge', 'is', 'expected', 'to', 'be', 'delivering', 'at', 'the', 'international', 'press', 'club', 'around', '1:00', 'Eastern', 'at', 'the', 'top', 'of', 'the', 'hour', '.']","We 're all getting , this news in from the speech that the Homeland Security Secretary Tom Ridge is expected to be delivering at the international press club around 1:00 Eastern at the top of the hour .",3,"(24, 27)"
['bn/cnn/03/cnn_0319'],"['We', ""'re"", 'expecting', 'that', 'the', 'Homeland', 'Security', 'Secretary', 'will', 'announce', ',', 'that', 'this', 'Iraqi', 'lawyer', ',', 'who', 'provided', 'the', 'information', 'to', 'U.S.', 'military', 'authority', 'IES', 'has', 'been', 'granted', 'asylum', 'here', 'in', 'the', 'United', 'States', ',', 'together', 'with', 'his', 'wife', 'and', 'daughter', '.']","We 're expecting that the Homeland Security Secretary will announce , that this Iraqi lawyer , who provided the information to U.S. military authority IES has been granted asylum here in the United States , together with his wife and daughter .",9,"(4, 7)"
['bn/cnn/03/cnn_0319'],"['We', ""'re"", 'expecting', 'that', 'the', 'Homeland', 'Security', 'Secretary', 'will', 'announce', ',', 'that', 'this', 'Iraqi', 'lawyer', ',', 'who', 'provided', 'the', 'information', 'to', 'U.S.', 'military', 'authority', 'IES', 'has', 'been', 'granted', 'asylum', 'here', 'in', 'the', 'United', 'States', ',', 'together', 'with', 'his', 'wife', 'and', 'daughter', '.']","We 're expecting that the Homeland Security Secretary will announce , that this Iraqi lawyer , who provided the information to U.S. military authority IES has been granted asylum here in the United States , together with his wife and daughter .",1,"(12, 24)"
