doc_id,words,sentences,spans
['mz/sinorama/10/ectb_1009'],"['One', 'afternoon', 'in', 'the', 'days', 'before', 'the', 'Chinese', 'New', 'Year', ',', 'Chinese', 'businessmen', 'wearing', 'suits', 'arrived', 'at', 'the', 'People', ""'s"", 'Government', 'administration', 'building', 'in', 'Dongguan', ""'s"", 'Qishi', 'district', '.']","One afternoon in the days before the Chinese New Year , Chinese businessmen wearing suits arrived at the People 's Government administration building in Dongguan 's Qishi district .","[[69, 24, 25], [40, 24, 27], [75, 11, 14]]"
['mz/sinorama/10/ectb_1009'],"['After', 'a', 'long', 'wait', ',', 'they', 'sat', 'down', 'at', 'a', 'table', 'to', 'negotiate', 'with', 'Qishi', ""'s"", 'Communist', 'Party', 'secretary', ',', 'the', 'district', 'chief', ',', 'and', 'various', 'staff', 'from', 'its', 'foreign', 'economic', 'office', '.']","After a long wait , they sat down at a table to negotiate with Qishi 's Communist Party secretary , the district chief , and various staff from its foreign economic office .","[[40, 14, 15], [40, 28, 28], [75, 5, 5]]"
['mz/sinorama/10/ectb_1009'],"['Qishi', ""'s"", 'factory', 'rents', ',', 'electricity', 'charges', 'and', 'land', 'leases', 'were', 'all', 'focuses', 'of', 'discussion', '.']","Qishi 's factory rents , electricity charges and land leases were all focuses of discussion .","[[40, 0, 1]]"
['mz/sinorama/10/ectb_1009'],"['TBAD', ',', 'as', 'is', 'frequently', 'the', 'case', ',', 'introduced', 'the', 'two', 'parties', '.']","TBAD , as is frequently the case , introduced the two parties .","[[63, 0, 0]]"
['mz/sinorama/10/ectb_1009'],"['""', 'The', 'factory', 'rent', 'was', 'set', 'at', 'RMB', '8.00', '-LRB-', 'about', 'NT$', '32', '-RRB-', 'a', 'square', 'meter', '.']",""" The factory rent was set at RMB 8.00 -LRB- about NT$ 32 -RRB- a square meter .",[]
['mz/sinorama/10/ectb_1009'],"['The', 'electricity', 'charge', 'was', 'RMB', '.87', 'a', 'kilowatt', 'hour', ',', 'and', 'there', 'were', 'various', 'tax', 'incentives', ',', '""', 'explains', 'Wang', 'Jung', '-', 'tuo', ',', 'who', 'notes', 'there', 'is', 'still', 'room', 'for', 'negotiation', '.']","The electricity charge was RMB .87 a kilowatt hour , and there were various tax incentives , "" explains Wang Jung - tuo , who notes there is still room for negotiation .","[[46, 19, 31]]"
['mz/sinorama/10/ectb_1009'],"['All', 'in', 'all', ',', 'it', 'was', 'a', 'very', 'attractive', 'package', '.']","All in all , it was a very attractive package .",[]
['mz/sinorama/10/ectb_1009'],"['In', '1990', ',', 'Wang', 'went', 'to', 'Malaysia', 'thinking', 'about', 'opening', 'a', 'factory', 'there', ',', 'but', 'he', 'discovered', 'that', 'Malaysia', ""'s"", 'market', 'was', 'much', 'smaller', 'than', 'the', 'mainland', ""'s"", 'and', 'its', 'labor', 'costs', 'twice', 'as', 'high', '.']","In 1990 , Wang went to Malaysia thinking about opening a factory there , but he discovered that Malaysia 's market was much smaller than the mainland 's and its labor costs twice as high .","[[46, 3, 3], [72, 18, 19], [50, 25, 27], [72, 6, 6], [72, 29, 29], [46, 15, 15]]"
['mz/sinorama/10/ectb_1009'],"['The', 'style', 'of', 'life', 'was', 'too', 'different', 'there', ',', 'there', 'was', 'a', 'language', 'divide', ',', 'and', 'the', 'roads', 'were', 'poor', '.']","The style of life was too different there , there was a language divide , and the roads were poor .",[]
['mz/sinorama/10/ectb_1009'],"['The', 'mainland', 'was', 'a', 'much', 'better', 'fit', 'for', 'him', 'and', 'his', 'printed', 'circuit', 'boards', 'company', '.']",The mainland was a much better fit for him and his printed circuit boards company .,"[[46, 8, 8], [50, 0, 1], [73, 10, 14], [46, 10, 10]]"
['mz/sinorama/10/ectb_1009'],"['Now', ',', 'little', 'more', 'than', 'a', 'decade', 'later', ',', 'its', '20', '-', '30', 'workers', 'have', 'grown', 'to', '2,000', '.']","Now , little more than a decade later , its 20 - 30 workers have grown to 2,000 .","[[73, 9, 9]]"
['mz/sinorama/10/ectb_1009'],"['The', 'company', 'is', 'once', 'again', 'preparing', 'to', 'expand', 'its', 'physical', 'plant', '.']",The company is once again preparing to expand its physical plant .,"[[73, 0, 1], [73, 8, 8]]"
['mz/sinorama/10/ectb_1009'],"['He', 'acknowledges', 'that', 'it', 'was', 'a', 'risky', 'move', 'to', 'come', 'to', 'mainland', 'China', ',', 'but', '""', 'if', 'you', ""'re"", 'going', 'to', 'die', ',', 'you', 'might', 'as', 'well', 'die', 'among', 'your', 'own', 'people', '.', '""']","He acknowledges that it was a risky move to come to mainland China , but "" if you 're going to die , you might as well die among your own people . ""","[[46, 0, 0], [50, 11, 12]]"
['mz/sinorama/10/ectb_1009'],"['He', 'traces', 'his', 'ancestry', 'to', 'Guangdong', 'and', 'affirms', 'that', 'his', 'decision', 'to', 'set', 'up', 'in', 'mainland', 'China', '""', 'involves', 'ethnic', 'pride', '.', '""']","He traces his ancestry to Guangdong and affirms that his decision to set up in mainland China "" involves ethnic pride . ""","[[46, 0, 0], [46, 2, 2], [50, 15, 16], [46, 9, 9]]"
['mz/sinorama/10/ectb_1009'],"['Although', 'low', 'land', 'and', 'labor', 'costs', 'are', 'Dongguan', ""'s"", 'main', 'attractions', ',', 'Taiwan', 'firms', 'also', 'choose', 'the', 'locale', 'for', 'the', 'networks', 'of', 'people', 'and', 'producers', 'that', 'have', 'been', 'built', 'up', 'among', 'Taiwanese', 'in', 'Dongguan', 'over', 'the', 'last', 'ten', 'years', '.']","Although low land and labor costs are Dongguan 's main attractions , Taiwan firms also choose the locale for the networks of people and producers that have been built up among Taiwanese in Dongguan over the last ten years .","[[69, 7, 8], [9, 12, 12], [69, 33, 33]]"
['mz/sinorama/10/ectb_1009'],"['These', 'two', 'kinds', 'of', 'networks', ',', 'says', 'H.D.', 'Yeh', '-', 'who', 'served', 'as', 'TBAD', ""'s"", 'president', 'for', 'two', 'terms', '-', 'were', 'instrumental', 'in', 'creating', 'the', '""', 'Taiwanese', 'economic', 'miracle', '.', '""']","These two kinds of networks , says H.D. Yeh - who served as TBAD 's president for two terms - were instrumental in creating the "" Taiwanese economic miracle . ""","[[63, 13, 14], [67, 7, 18]]"
['mz/sinorama/10/ectb_1009'],"['H.D.', 'Yeh', 'points', 'out', 'that', 'competition', 'in', 'the', '21st', 'century', 'is', 'all', 'about', 'speed', '.']",H.D. Yeh points out that competition in the 21st century is all about speed .,"[[67, 0, 1]]"
['mz/sinorama/10/ectb_1009'],"['When', 'customers', 'in', 'America', 'make', 'purchase', 'orders', ',', 'the', 'whole', 'process', ',', 'including', 'drawing', 'up', 'the', 'contract', 'and', 'manufacturing', 'the', 'goods', ',', 'requires', 'four', 'months', '.']","When customers in America make purchase orders , the whole process , including drawing up the contract and manufacturing the goods , requires four months .",[]
['mz/sinorama/10/ectb_1009'],"['But', 'Taiwanese', 'firms', 'can', 'deliver', 'in', '15', 'days', '.']",But Taiwanese firms can deliver in 15 days .,[]
['mz/sinorama/10/ectb_1009'],"['""', 'There', 'are', 'two', 'keys', ',', '""', 'he', 'says', '.']",""" There are two keys , "" he says .","[[67, 7, 7]]"
['mz/sinorama/10/ectb_1009'],"['""', 'One', 'is', 'that', 'all', 'the', 'upstream', 'and', 'downstream', 'factories', 'are', 'here', '.']",""" One is that all the upstream and downstream factories are here .",[]
['mz/sinorama/10/ectb_1009'],"['You', 'can', 'assemble', 'a', 'computer', 'completely', 'from', 'parts', 'made', 'within', '50', 'kilometers', '.', '""']","You can assemble a computer completely from parts made within 50 kilometers . """,[]
['mz/sinorama/10/ectb_1009'],"['And', 'the', 'second', 'key', 'is', 'that', 'when', 'you', 'deal', 'with', 'Taiwanese', 'companies', ',', 'you', 'do', ""n't"", 'have', 'to', 'endure', 'a', 'long', 'contract', 'process', '.']","And the second key is that when you deal with Taiwanese companies , you do n't have to endure a long contract process .",[]
['mz/sinorama/10/ectb_1009'],"['Everything', 'starts', 'rolling', 'with', 'a', 'single', 'telephone', 'call', '.']",Everything starts rolling with a single telephone call .,[]
['mz/sinorama/10/ectb_1009'],"['Taiwanese', 'business', 'people', 'are', 'always', 'playing', 'golf', ',', 'singing', 'karaoke', 'or', 'chewing', 'betel', 'nut', 'together', '.']","Taiwanese business people are always playing golf , singing karaoke or chewing betel nut together .",[]
['mz/sinorama/10/ectb_1009'],"['""', 'Everyone', 'is', 'always', 'asking', 'how', 'everyone', 'else', 'is', 'doing', '-', 'it', ""'s"", 'a', 'way', 'of', 'networking', 'and', 'building', 'up', 'good', 'relations', ',', '""', 'Yeh', 'says', '.']",""" Everyone is always asking how everyone else is doing - it 's a way of networking and building up good relations , "" Yeh says .","[[67, 24, 24]]"
['mz/sinorama/10/ectb_1009'],"['Andrew', 'Yeh', 'recalls', 'that', 'when', 'the', 'company', 'first', 'set', 'up', 'in', 'Dongguan', 'in', '1990', ',', '""', 'Even', 'screws', 'had', 'to', 'be', 'brought', 'in', 'from', 'Taiwan', '.', '""']","Andrew Yeh recalls that when the company first set up in Dongguan in 1990 , "" Even screws had to be brought in from Taiwan . ""","[[73, 5, 6], [9, 24, 24], [69, 11, 11]]"
['mz/sinorama/10/ectb_1009'],"['But', 'now', 'the', 'company', 'sources', 'virtually', 'all', 'of', 'the', 'necessary', 'raw', 'materials', 'and', 'parts', 'on', 'the', 'mainland', 'and', 'is', 'reliant', 'for', 'very', 'little', 'on', 'Taiwan', '.']",But now the company sources virtually all of the necessary raw materials and parts on the mainland and is reliant for very little on Taiwan .,"[[9, 24, 24], [50, 15, 16], [73, 2, 3]]"
['mz/sinorama/10/ectb_1009'],"['""', 'What', 'does', 'industrial', 'emigration', 'entail', '?']",""" What does industrial emigration entail ?","[[74, 3, 4]]"
['mz/sinorama/10/ectb_1009'],"['Usually', 'it', 'means', 'downstream', 'industries', 'coming', 'first', ',', 'forcing', 'the', 'mid-stream', 'industries', 'to', 'follow', ',', '""', 'says', 'Sylvia', 'Yang', ',', 'deputy', 'chairperson', 'of', 'TBAD', ""'s"", 'women', ""'s"", 'division', '.']","Usually it means downstream industries coming first , forcing the mid-stream industries to follow , "" says Sylvia Yang , deputy chairperson of TBAD 's women 's division .","[[63, 23, 24], [74, 1, 1]]"
['mz/sinorama/10/ectb_1009'],"['And', 'in', 'Dongguan', 'downstream', 'Taiwan', 'firms', 'have', 'expanded', 'into', 'the', 'mid-stream', ',', 'becoming', 'more', 'vertically', 'integrated', '.']","And in Dongguan downstream Taiwan firms have expanded into the mid-stream , becoming more vertically integrated .","[[9, 4, 4], [69, 2, 2]]"
['mz/sinorama/10/ectb_1009'],"['Tahsin', 'Printing', 'only', 'made', 'paper', 'boxes', 'in', 'Taiwan', 'but', 'when', 'they', 'set', 'up', 'a', 'plant', 'in', 'Dongguan', 'they', 'discovered', 'that', 'it', 'was', 'hard', 'to', 'obtain', 'the', 'paper', 'rolls', 'they', 'needed', 'and', 'thus', 'learned', 'how', 'to', 'make', 'them', 'themselves', '.']",Tahsin Printing only made paper boxes in Taiwan but when they set up a plant in Dongguan they discovered that it was hard to obtain the paper rolls they needed and thus learned how to make them themselves .,"[[9, 7, 7], [34, 36, 36], [34, 25, 29], [33, 37, 37], [33, 10, 10], [33, 17, 17], [33, 0, 1], [33, 28, 28], [69, 16, 16]]"
['mz/sinorama/10/ectb_1009'],"['Now', 'the', 'company', 'makes', 'paper', 'boxes', 'both', 'from', 'rolled', 'paper', 'and', 'from', 'colored', 'flat', 'paper', '.']",Now the company makes paper boxes both from rolled paper and from colored flat paper .,"[[33, 1, 2]]"
['mz/sinorama/10/ectb_1009'],"['To', 'each', 'its', 'own', 'domain']",To each its own domain,"[[13, 2, 2], [13, 1, 1]]"
['mz/sinorama/10/ectb_1009'],"['Many', 'companies', 'have', 'expanded', 'into', 'new', 'business', 'realms', 'in', 'Dongguan', '.']",Many companies have expanded into new business realms in Dongguan .,"[[30, 9, 9]]"
['mz/sinorama/10/ectb_1009'],"['A', 'frequently', 'cited', 'example', 'is', 'Primax', ',', 'H.D.', 'Yeh', ""'s"", 'electronics', 'firm', '.']","A frequently cited example is Primax , H.D. Yeh 's electronics firm .","[[7, 7, 9], [64, 5, 11]]"
['mz/sinorama/10/ectb_1009'],"['The', 'company', 'rented', 'a', 'factory', 'in', 'Dongguan', 'in', '1989', 'and', 'at', 'first', 'produced', 'labor', '-', 'intensive', 'power', 'surge', 'protectors', '.']",The company rented a factory in Dongguan in 1989 and at first produced labor - intensive power surge protectors .,"[[40, 8, 8], [64, 0, 1], [30, 6, 6]]"
['mz/sinorama/10/ectb_1009'],"['After', 'three', 'years', ',', 'they', 'began', 'in', '1992', 'to', 'invest', 'massively', 'on', 'the', 'mainland', ',', 'establishing', 'computer', 'mouse', 'production', 'lines', '.']","After three years , they began in 1992 to invest massively on the mainland , establishing computer mouse production lines .","[[84, 7, 7], [64, 4, 4], [32, 12, 13]]"
['mz/sinorama/10/ectb_1009'],"['Thereafter', ',', 'Primax', 'launched', 'new', 'products', 'every', 'year', ':', 'cellular', 'phone', 'parts', ',', 'overhead', 'projectors', ',', 'paper', 'shredders', ',', 'scanners', '.', '.', '.']","Thereafter , Primax launched new products every year : cellular phone parts , overhead projectors , paper shredders , scanners . . .","[[64, 2, 2]]"
['mz/sinorama/10/ectb_1009'],"['Constantly', 'expanding', 'its', 'product', 'lines', 'and', 'production', 'capacity', ',', 'Primax', 'expanded', 'from', 'a', 'single', 'Dongguan', 'plant', 'with', '25', 'workers', 'in', '1989', 'to', 'its', 'current', 'nine', 'factories', 'and', '4,000', '-', 'plus', 'workforce', '.']","Constantly expanding its product lines and production capacity , Primax expanded from a single Dongguan plant with 25 workers in 1989 to its current nine factories and 4,000 - plus workforce .","[[40, 20, 20], [64, 9, 9], [30, 14, 14], [64, 22, 22], [64, 2, 2]]"
['mz/sinorama/10/ectb_1009'],"['Primax', ""'s"", 'performance', ',', 'H.D.', 'Yeh', 'notes', ',', 'pushed', 'its', 'mother', 'company', 'in', 'Taiwan', 'to', 'go', 'public', 'seven', 'years', 'ago', '.']","Primax 's performance , H.D. Yeh notes , pushed its mother company in Taiwan to go public seven years ago .","[[64, 0, 1], [64, 9, 9], [16, 9, 13], [79, 13, 13], [7, 4, 5]]"
['mz/sinorama/10/ectb_1009'],"['Primax', 'is', 'one', 'of', 'the', 'few', 'Taiwan', 'electronics', 'companies', 'with', 'a', 'definite', '""', 'China', 'orientation', '.', '""']","Primax is one of the few Taiwan electronics companies with a definite "" China orientation . ""","[[64, 0, 0], [32, 13, 13], [79, 6, 6]]"
['mz/sinorama/10/ectb_1009'],"['""', 'It', 'does', ""n't"", 'cost', 'much', 'to', 'set', 'up', 'a', 'factory', 'in', 'mainland', 'China', ',', 'and', 'shipping', 'times', 'are', 'stable', '.']",""" It does n't cost much to set up a factory in mainland China , and shipping times are stable .","[[32, 12, 13]]"
['mz/sinorama/10/ectb_1009'],"['These', 'are', 'helpful', 'to', 'the', 'mother', 'company', 'both', 'in', 'terms', 'of', 'controlling', 'costs', 'and', 'filling', 'large', 'orders', ',', '""', 'says', 'Yeh', '.']","These are helpful to the mother company both in terms of controlling costs and filling large orders , "" says Yeh .","[[7, 20, 20], [16, 4, 6]]"
['mz/sinorama/10/ectb_1009'],"['Dongguan', 'Hsu', 'Fu', 'Chi', 'Foods', ',', 'which', 'sells', 'candy', ',', 'cakes', 'and', 'candied', 'fruit', 'in', 'the', 'mainland', 'domestic', 'market', ',', 'is', 'another', 'good', 'example', '.']","Dongguan Hsu Fu Chi Foods , which sells candy , cakes and candied fruit in the mainland domestic market , is another good example .","[[78, 0, 18]]"
['mz/sinorama/10/ectb_1009'],"['They', 'began', 'production', 'there', 'in', '1992', ',', 'formally', 'opening', 'their', 'own', 'plant', 'in', 'Dongguan', 'in', '1994', '.']","They began production there in 1992 , formally opening their own plant in Dongguan in 1994 .","[[78, 0, 0], [84, 5, 5], [30, 13, 13], [78, 9, 9]]"
['mz/sinorama/10/ectb_1009'],"['The', 'company', 'now', 'has', 'three', 'factories', 'in', 'Dongguan', ',', 'with', 'a', 'combined', 'area', 'of', '120,000', 'square', 'meters', ',', 'that', 'produce', '200', 'tons', 'of', 'candy', ',', '70', 'tons', 'of', 'Chinese', '-', 'style', 'cakes', ',', 'and', '180', 'tons', 'of', 'gelatin', 'and', 'pudding', 'a', 'day', '.']","The company now has three factories in Dongguan , with a combined area of 120,000 square meters , that produce 200 tons of candy , 70 tons of Chinese - style cakes , and 180 tons of gelatin and pudding a day .","[[78, 0, 1], [30, 7, 7]]"
['mz/sinorama/10/ectb_1009'],"['""', 'We', 'produce', '300', '-', '500', 'container', 'loads', 'of', 'food', 'a', 'month', '.']",""" We produce 300 - 500 container loads of food a month .","[[78, 1, 1]]"
['mz/sinorama/10/ectb_1009'],"['You', 'can', 'find', 'our', 'cakes', 'in', 'supermarkets', 'all', 'the', 'way', 'from', 'Guangzhou', 'to', 'Tibet', '.', '""']","You can find our cakes in supermarkets all the way from Guangzhou to Tibet . ""","[[78, 3, 3]]"
['mz/sinorama/10/ectb_1009'],"['Norman', 'Hsu', ',', 'the', 'company', ""'s"", 'vice', 'president', ',', 'says', 'that', 'after', 'one', 'invests', 'on', 'the', 'mainland', ',', 'layouts', 'of', 'Taiwan', 'factories', 'seem', 'exceedingly', 'cramped', '.']","Norman Hsu , the company 's vice president , says that after one invests on the mainland , layouts of Taiwan factories seem exceedingly cramped .","[[79, 20, 20], [78, 3, 5], [32, 15, 16]]"
['mz/sinorama/10/ectb_1009'],"['""', 'There', ""'s"", 'a', 'totally', 'different', 'sense', 'of', 'space', '.', '""']",""" There 's a totally different sense of space . """,[]
['mz/sinorama/10/ectb_1009'],"['""', 'Dongguan', 'is', 'by', 'itself', 'one', '-', 'thirteenth', 'the', 'size', 'of', 'Taiwan', ',', '""', 'notes', 'Chen', 'Ming', '-', 'chih', ',', 'secretary', 'general', 'of', 'the', 'Taiwan', 'Business', 'Association', '.']",""" Dongguan is by itself one - thirteenth the size of Taiwan , "" notes Chen Ming - chih , secretary general of the Taiwan Business Association .","[[30, 4, 4], [79, 11, 11], [30, 1, 1]]"
